./data/dtd/images/basic/banded/banded_0154.jpg,0
./data/dtd/images/basic/banded/banded_0154_c.jpg,0
./data/dtd/images/basic/banded/banded_0154_cc.jpg,0
./data/dtd/images/basic/banded/banded_0154_cv.jpg,0
./data/dtd/images/basic/banded/banded_0154_eh.jpg,0
./data/dtd/images/basic/banded/banded_0154_f.jpg,0
./data/dtd/images/basic/banded/banded_0154_fp.jpg,0
./data/dtd/images/basic/banded/banded_0154_r.jpg,0
./data/dtd/images/basic/banded/banded_0081.jpg,0
./data/dtd/images/basic/banded/banded_0081_c.jpg,0
./data/dtd/images/basic/banded/banded_0081_cc.jpg,0
./data/dtd/images/basic/banded/banded_0081_cv.jpg,0
./data/dtd/images/basic/banded/banded_0081_eh.jpg,0
./data/dtd/images/basic/banded/banded_0081_f.jpg,0
./data/dtd/images/basic/banded/banded_0081_fp.jpg,0
./data/dtd/images/basic/banded/banded_0081_r.jpg,0
./data/dtd/images/basic/banded/banded_0150.jpg,0
./data/dtd/images/basic/banded/banded_0150_c.jpg,0
./data/dtd/images/basic/banded/banded_0150_cc.jpg,0
./data/dtd/images/basic/banded/banded_0150_cv.jpg,0
./data/dtd/images/basic/banded/banded_0150_eh.jpg,0
./data/dtd/images/basic/banded/banded_0150_f.jpg,0
./data/dtd/images/basic/banded/banded_0150_fp.jpg,0
./data/dtd/images/basic/banded/banded_0150_r.jpg,0
./data/dtd/images/basic/banded/banded_0013.jpg,0
./data/dtd/images/basic/banded/banded_0013_c.jpg,0
./data/dtd/images/basic/banded/banded_0013_cc.jpg,0
./data/dtd/images/basic/banded/banded_0013_cv.jpg,0
./data/dtd/images/basic/banded/banded_0013_eh.jpg,0
./data/dtd/images/basic/banded/banded_0013_f.jpg,0
./data/dtd/images/basic/banded/banded_0013_fp.jpg,0
./data/dtd/images/basic/banded/banded_0013_r.jpg,0
./data/dtd/images/basic/banded/banded_0041.jpg,0
./data/dtd/images/basic/banded/banded_0041_c.jpg,0
./data/dtd/images/basic/banded/banded_0041_cc.jpg,0
./data/dtd/images/basic/banded/banded_0041_cv.jpg,0
./data/dtd/images/basic/banded/banded_0041_eh.jpg,0
./data/dtd/images/basic/banded/banded_0041_f.jpg,0
./data/dtd/images/basic/banded/banded_0041_fp.jpg,0
./data/dtd/images/basic/banded/banded_0041_r.jpg,0
./data/dtd/images/basic/banded/banded_0077.jpg,0
./data/dtd/images/basic/banded/banded_0077_c.jpg,0
./data/dtd/images/basic/banded/banded_0077_cc.jpg,0
./data/dtd/images/basic/banded/banded_0077_cv.jpg,0
./data/dtd/images/basic/banded/banded_0077_eh.jpg,0
./data/dtd/images/basic/banded/banded_0077_f.jpg,0
./data/dtd/images/basic/banded/banded_0077_fp.jpg,0
./data/dtd/images/basic/banded/banded_0077_r.jpg,0
./data/dtd/images/basic/banded/banded_0143.jpg,0
./data/dtd/images/basic/banded/banded_0143_c.jpg,0
./data/dtd/images/basic/banded/banded_0143_cc.jpg,0
./data/dtd/images/basic/banded/banded_0143_cv.jpg,0
./data/dtd/images/basic/banded/banded_0143_eh.jpg,0
./data/dtd/images/basic/banded/banded_0143_f.jpg,0
./data/dtd/images/basic/banded/banded_0143_fp.jpg,0
./data/dtd/images/basic/banded/banded_0143_r.jpg,0
./data/dtd/images/basic/banded/banded_0023.jpg,0
./data/dtd/images/basic/banded/banded_0023_c.jpg,0
./data/dtd/images/basic/banded/banded_0023_cc.jpg,0
./data/dtd/images/basic/banded/banded_0023_cv.jpg,0
./data/dtd/images/basic/banded/banded_0023_eh.jpg,0
./data/dtd/images/basic/banded/banded_0023_f.jpg,0
./data/dtd/images/basic/banded/banded_0023_fp.jpg,0
./data/dtd/images/basic/banded/banded_0023_r.jpg,0
./data/dtd/images/basic/banded/banded_0045.jpg,0
./data/dtd/images/basic/banded/banded_0045_c.jpg,0
./data/dtd/images/basic/banded/banded_0045_cc.jpg,0
./data/dtd/images/basic/banded/banded_0045_cv.jpg,0
./data/dtd/images/basic/banded/banded_0045_eh.jpg,0
./data/dtd/images/basic/banded/banded_0045_f.jpg,0
./data/dtd/images/basic/banded/banded_0045_fp.jpg,0
./data/dtd/images/basic/banded/banded_0045_r.jpg,0
./data/dtd/images/basic/banded/banded_0067.jpg,0
./data/dtd/images/basic/banded/banded_0067_c.jpg,0
./data/dtd/images/basic/banded/banded_0067_cc.jpg,0
./data/dtd/images/basic/banded/banded_0067_cv.jpg,0
./data/dtd/images/basic/banded/banded_0067_eh.jpg,0
./data/dtd/images/basic/banded/banded_0067_f.jpg,0
./data/dtd/images/basic/banded/banded_0067_fp.jpg,0
./data/dtd/images/basic/banded/banded_0067_r.jpg,0
./data/dtd/images/basic/banded/banded_0043.jpg,0
./data/dtd/images/basic/banded/banded_0043_c.jpg,0
